car,score,content
2026 BMW iX M70,9.00,"전기차에 대한 편견을 없애준 차량. 얼핏 보기에 애매하게 작아보이기도 했던 외관, 내부는 탈 수록 넉넉하고 편함."
2026 BMW iX M70,9.67,차좋습니다. 전기차는 이런것이다 라는 느낌과 기존 다른전기차와믐 확실히 다른게 느껴지는 승차감이 매력적이네요
2026 BMW iX M70,8.67,직전 차량이 5GT 였는데 (직전 차량 대비해서~) 트렁크 용량이 GT대비 좀 부족하고 2열 창문이 반틈만 열리네요 TT. 경유차 타다 넘어와서 소음과 진동은 그냥 제외할게요. GT도 에어 서스펜션이였는데... 승차감도 SUV라 쫄렸는데 타보니 낫네요~ 가속은... 전기차 스타트 빠른건 알았지만 경유차 악셀 넣듯이 밟았다가 튀어나가서 적응하느라 하루이틀 고생했네요. 시안성은 SUV라 당연히 좋지만 A필러 사이드 미러 쪽을 유리로 해놔서 사각이 적어요. 일주일 운용해 봤는데 가격 사악한거 말고는 별로 맘에 안드는 구석이 없네요. 시트 마사지 살짝 되고 오디오는 고음질 음원이면 정말 깜짝 놀라요~ 썬루프는 안열리고 전체 투명도가 원터치로 조절(투명/불투명) 되는데 첨엔 신기하기는 해요. 전비/주행거리등은 아직 일주일밖에 안돼서 700키로 정도만 운행 했기에 정확한 데이터 아니라 적을게 없구요. 차량 금액과 전기차 감가 말고는 딱히 불만이 없네요.
2026 BMW iX M70,9.17,가격은 비싸지만 그만한 값어치가 있다 ᆢ오래동안 간직하고 싶은 차이다.
2026 BMW iX M70,10.00,전기차 중 과연 끝판왕이네요~ 여러가지 차량을 타봤지만 만족도 최상입니다!
2026 BMW iX M70,9.50,X5 타다가 넘어왔는데 운전의 재미는 엑파 편안함과 인테리어는 ix 뒷자리 ix 트렁크 x5
2026 BMW iX M70,9.67,빠른 가속성능과 재빠른 핸들링. 거기에 더해 훌륭한 승차감까지. 어디하나 나무랄데가 없습니다.
2026 BMW iX M70,9.67,다이아몬드 4D 오디오 시스템은 타의 추종을 불허합니다. 첨엔 오디오 때문에 이차를 선택했는데 타다 보니 모든게 맘에 드네요.
2026 BMW iX,9.17,가격하고 원격주차 기능이 좀 별로인거 빼곤 모든 점에서 만족스럽습니다.
2026 BMW iX,9.50,비싼 가격이야 타보니 조금 상쇄되는 느낌이 크네요^^ 승차감 사운드 하만가돈도 우수하네요~ 주행거리도 불안하던 마음은 이제 없는듯요. 전체적으로 만족합니다
2026 BMW iX,9.00,"전기차에 대한 편견을 없애준 차량. 얼핏 보기에 애매하게 작아보이기도 했던 외관, 내부는 탈 수록 넉넉하고 편함."
2026 BMW iX,9.67,차좋습니다. 전기차는 이런것이다 라는 느낌과 기존 다른전기차와믐 확실히 다른게 느껴지는 승차감이 매력적이네요
2026 BMW iX,8.67,직전 차량이 5GT 였는데 (직전 차량 대비해서~) 트렁크 용량이 GT대비 좀 부족하고 2열 창문이 반틈만 열리네요 TT. 경유차 타다 넘어와서 소음과 진동은 그냥 제외할게요. GT도 에어 서스펜션이였는데... 승차감도 SUV라 쫄렸는데 타보니 낫네요~ 가속은... 전기차 스타트 빠른건 알았지만 경유차 악셀 넣듯이 밟았다가 튀어나가서 적응하느라 하루이틀 고생했네요. 시안성은 SUV라 당연히 좋지만 A필러 사이드 미러 쪽을 유리로 해놔서 사각이 적어요. 일주일 운용해 봤는데 가격 사악한거 말고는 별로 맘에 안드는 구석이 없네요. 시트 마사지 살짝 되고 오디오는 고음질 음원이면 정말 깜짝 놀라요~ 썬루프는 안열리고 전체 투명도가 원터치로 조절(투명/불투명) 되는데 첨엔 신기하기는 해요. 전비/주행거리등은 아직 일주일밖에 안돼서 700키로 정도만 운행 했기에 정확한 데이터 아니라 적을게 없구요. 차량 금액과 전기차 감가 말고는 딱히 불만이 없네요.
2026 BMW iX,9.17,가격은 비싸지만 그만한 값어치가 있다 ᆢ오래동안 간직하고 싶은 차이다.
2026 BMW iX,10.00,전기차 중 과연 끝판왕이네요~ 여러가지 차량을 타봤지만 만족도 최상입니다!
2026 BMW iX,9.50,X5 타다가 넘어왔는데 운전의 재미는 엑파 편안함과 인테리어는 ix 뒷자리 ix 트렁크 x5
2026 BMW iX,9.67,빠른 가속성능과 재빠른 핸들링. 거기에 더해 훌륭한 승차감까지. 어디하나 나무랄데가 없습니다.
2026 BMW iX,9.67,다이아몬드 4D 오디오 시스템은 타의 추종을 불허합니다. 첨엔 오디오 때문에 이차를 선택했는데 타다 보니 모든게 맘에 드네요.
2025 아우디 Q5 스포트백,9.67,Best of best입니다. 민첩하고 안락합니다..............
2025 아우디 Q5 스포트백,10.00,너무 좋아서 만족하면서 탑니다 아직 시승한지 몇일.안되어서 추가적으로 더 살펴봐야겠어요
2025 아우디 Q5 스포트백,10.00,"2025년 7월, 아우디 Q5 디젤 블랙에디션을 출고했습니다. 장거리 주행이 많아 디젤 모델을 선택했는데, 실제로 연비가 기대 이상으로 잘 나와 만족스럽습니다. 저속 주행 시 엔진 구동 없이 약 42~43km/h까지 전기모터만으로 주행되는 ‘마일드 하이브리드 플러스’ 시스템의 장점이 확실히 느껴졌습니다. 연비 효율이 좋고 정숙성도 이전 세대보다 한층 개선된 느낌입니다. 외관은 블랙 컬러 특유의 묵직한 존재감이 있고, 디자인이 질리지 않아 오래 봐도 만족스럽습니다. 실내 역시 블랙톤 인테리어로 고급스럽고 정돈된 분위기를 줍니다. 에어서스펜션 덕분에 승차감은 부드럽지만 물렁하지 않고, 노면 충격을 잘 흡수하면서도 차체 밸런스가 안정적입니다. 장거리 운전 시 피로감이 적고, 전반적으로 주행감이 탄탄합니다. 아우디 차량은 이번이 두 번째인데, 주행성능과 승차감 모두 동급 SUV와 비교해도 충분히 경쟁력 있습니다. 연비, 승차감, 디자인 모두 만족스러운 선택이었습니다."
2025 아우디 Q5 스포트백,10.00,아직까지 약점없습니다.. 유튜브에 디젤만있긴해도 가솔린도 특별히 깔게없이 잘만들었어요 블랙에디션3일차 오너
2025 아우디 Q5 스포트백,9.67,가솔린 s라인 에어서스 모델 구매 했습니다 승차감 모드별로 약간의 체감되며 승차감은 정말 끝내주는거 같습니다 연비도 시내 8키로정도 고속 13키로 정도 나오는거 같아요 주행거리가 얼마 안돼 더 알아봐야겠지만 좋은거 같습니다
2025 아우디 Q5 스포트백,9.33,블랙 에디션 구매하면 에어서스가 들어있죠 에어서스 가격만 해도 하위 트림 가격보다 나은듯 디자인이 너무 이쁨 승차감도 너무좋음 아직 차량 앱 등이 많이 없음
2025 아우디 Q5 스포트백,8.83,오랜만에 아우디의 자부심을 느껴질 수 있는 차입니다 유일한 아쉬운 점이 어시스트 음성 기능이 좀 부족합니다
2025 아우디 A6 스포트백 e-트론,9.50,"가격이 경쟁모델 비해 조금 높은 감이 있음. 2열 레그룸 만족, 트렁크가 스포트백이라 편함. 묵직하지만 매우 잘나감. 전비는 회생제동 사용 유무에 따라 다름. 승차감이 모든 걸 커버함."
2025 아우디 A6 스포트백 e-트론,9.83,뒷자리 거주성 아쉬움 이외 모든것 이가격에 이정도 느낌으로 만족 하고 있음.
2025 아우디 A6 스포트백 e-트론,9.50,에어서스로 승차감이 최상임. 너무 구름같이 꿀렁이지 않고 적당히 땅땅하면서도 진동들을 흡수하여 운전시 스트레스가 줄어듬. 운전석과 조수석 거주성이 거의 최고수준으로 편안하고 넓음. 2열도 충분히 넓고 편함. 핸들링과 악셀링과 브레이킹이 모두 자연스럽고 편안함. 버추얼미러 쓰면 안전성이 몇배이상 늘어나고 시인성 극상이라 다시 일반미러 못씀. 가변루프는 열차단 충분히 하고 햇빛도 잘 가려줌. 주행거리와 연비가 엄청나서 충전할 생각을 잘 안하게되고 남은 주행거리 확인도 잘안함. 트렁크 엄청 넓고 프렁크도 쓸만함. 어플로 유튜브 스포티파이 네이버맵등이 사용가능해서 편의성 충분함. 충전하며 유튜브 아주 굿. 급속충전속도도 잘나옴. ADAS 중앙유지 없어서 핸들로 조향하는데 오히려 안정적이고 사용하기가 너무 쉽고 핸들 잘못 틀까 걱정안해도 되니 오히려 아주 수시로 사용하게됨. 중앙유지는 있으면 있는대로 편하겠지만 핸들을 잘못틀까 주시하면서 해야하니 없는것도 의외로 장점으로 볼수도 있다고 봄.
2025 BYD 씰,10.00,굳!! 이가격에 슈퍼카에 버금가는 성능에 딱히 결함도 없고 좋음
2025 BYD 씰,10.00,가성비 최고인 차 이 금액에 530마력 디자인도 날렵하게 잘 빠졌음 주행가능 거리 인증은 407km 이나 실주행은 거의 500km
2025 BYD 씰,9.83,동급차량에 비해 윌등히 저렴한 가격에 이정도 품질은 놀라울 정도입니다. 소프트웨어쪽만 잘 다듬으면 될 듯 합니다.
2025 BYD 씰,9.67,그저 중국차라고 까내리는거 원툴.. 지겹습니다 23년식 520i 3년 타다가 전기차에 흥미가 생겨 넘어왔고 개인적으로 모든것이 다 비엠보다 만족스럽습니다. 특히나 저는 주행성능이 너무 비교가 되어 마음에 드네요. 이틀전 부산 왕복 900km 주행하고 느꼈습니다. 비교 대상이 아니라고요. 깔 사람들은 까세요. 옵션 장난질 하는 국산차 탈 바에 가성비 좋은 중국산 타렵니다~
2025 BYD 씰,10.00,멋진 디자인. AWD. 듀얼 모터의 탄탄한 주행감..스마트한 조작장치..운행에 꼭 필요한 고급옵션 많고. 주요 파트 보증기간 길어서 만족합니다
2026 현대 캐스퍼 일렉트릭,9.33,비싸지만 디자인 예쁘고 실내 편안하고 좋아요. 아쉬운점은 뒷좌석이 너무 직각의자에요
2026 현대 캐스퍼 일렉트릭,9.67,집밥 기준 1만원 충전하면 350km 정도 탈수있어 신세계입니다. 경차베이스라 폭이좁은것은 감안하고 구매했는데 아직까지 별다른 단점은 없네요.. 12개월 대기해야되서 내년에 차가 출고될줄알았지만 11월에출고되서 5개월만에 나왔네요. 참고로 보조금 소진 문제로 지역마다 출고시기가 다를수 있다고합니다.저는 부산입니다.
2026 현대 캐스퍼 일렉트릭,9.67,경제적이고 전기차를 차박에 최고인것 같습니다 레이보다는 공간감이 작으나 실용성은 최고입니다 무엇보다도 안전 장치가 많이 있어서 차량운행이 편합니다 그리고 초고는 귀여워서 차량을 많이 꾸미고 싶은 차량입니다 캐스퍼 경차와는 완전히 다른 차량입니다 캐스퍼일렉트릭 최고입니다 👍
2026 현대 캐스퍼 일렉트릭,7.67,기존 캐스퍼 내연기관(경차) 베이스의 전기차로 주행거리연장을 위해 전장 및 윤거를 늘린 소형차입니다. 기존 캐스퍼의 최대 단점인 파워트레인이 전기차로 바뀌면서 해소되었고 승차감도 기존 내연기관 대비 개선되었습니다. 다만 거주성은 경차 베이스 기반인 차의 한계 및 캐스퍼의 특성으로 인해 폭이 좁으므로 자리가 좁은 걸 못 견디시는 분들 께는 추천드리기 어렵고 관계 없다 하시는 분들은 출퇴근 및 마실용으로 타기에 딱 좋은 차입니다.
2026 현대 캐스퍼 일렉트릭,9.33,작아서 운전하고 주차하기 너무 편하고 귀여움 확실히 노면이 안좋으면 너무 시끄러움
2026 현대 캐스퍼 일렉트릭,8.67,전기차중에는 어찌보면 가성비가 맞습니다 너무 좋은 옵션들에 차가 작아서 꽤 쓸만하거든요
2026 현대 캐스퍼 일렉트릭,9.33,운영비 저렴하고 주행성능도 양호하고 혼자서 타고 여기저기 돌아다니기 좋은 차
2026 현대 캐스퍼 일렉트릭,7.67,"회전반경이나 내부가 좁은거, 소형차다보니 방지턱 넘을때 생각보다 충격이 있어 불편해요 나머진 만족합니다!!"
2026 현대 캐스퍼 일렉트릭,6.00,"경차 베이스라 실내 공간도 경차급. 전기차라 출력은 좋으나 직진 안정성은 꽤 부족, 선회 안정성도 부족하나 자세제어로 하드캐리. 회전 반경은 중형차급이며 핸들 타각과 차량 움직임이 알치하지 않은 느낌. 그 때문에 개인 차가 있지만 운전경력이 길수록 주차가 어려운 편, 디자인은 취향에 맞다면 매우 좋음. 주행거리는 배터리 실사용 구간(20- 80)에서 평균 220정도. 1년 운행 실전비 7.5 수준으로 양호. 전기차라 가격은 높지만 품질은 그냥 경차급. 소음유입 심함. 실내 잡소리 나는 부분도 많음. 세컨카 또는 1-2인 가구가 적당히 타고 다닐 차로 선택한다면 좋음. 현재로선 상당히 고평가 된 차량."
2026 현대 캐스퍼 일렉트릭,8.33,현시점 최고의 소형 전기 자동차라고 생각합니다. 출퇴근 머신으로 이만한 차가 없어요
2026 현대 캐스퍼,9.33,시내주행 만점 입니다 연비 20도 나옵니다 오르막이 힘든건 경차의 단점이죠 전반적으로 만족합니다
2026 현대 캐스퍼,9.33,캐스퍼 실내가 기대 이상으로 넓어요. 뒷자리 뒤로 당기고 눕히면 베뉴보다 넓은거 같아요. 디자인 귀엽고 이뻐서 좋아요. 잘나가고 잘서고 주차 편하고 옵션 빵빵해서 대만족 입니다. 오래 기다릴 가치가 있어요.
2026 현대 캐스퍼,9.67,풀옵션으로 사면 쫌 비싸지만 시내에서 주행하기 좋습니다! 고속도로 연비도 좋아요!!!
2026 현대 캐스퍼,9.33,출고가 오래걸린 만큼 너무 행복한 마음으로 운행중입니다. 귀엽고 예쁜 차에요
2026 현대 캐스퍼,9.00,생각보다 만족스러워요~ 실내 공간 작고 주행중 풍절음 등이 있긴 하지만 경차니까요. 연비 평균 16 정도 찍히는데 기본정보에서 나오는 것보단 잘 나오는 것 같고 전체적으로 한 두 명 타기에 괜찮은 찹니다.
2026 현대 캐스퍼,8.83,"전차가 올뉴모닝이었는데 승차감이 너무 좋네요.비교하면, 주로 방지턱 넘을 때 충격 전달 정도로 승차감을 비교하는데 경차인데도 예전에 비크닉용으로 오랬동안 몰았던 니로와 맞먹을 정도로 방지턱 충격전달이 덜 되네요. 자영업하먼서 모닝을 오랬동안 몰다 타서 그런지 천국입니다. 밟는 속도는 속도 스트레스없이 잘 나갑니다. 나이가 들다보니 빠른 주행 운전은 그 닥 선호하지 않는 편이지만 간 혹 추월 때 전혀 엔진 무리없이 쭉쭉 잘 치고 나가네요. 경차가 정말 많이 좋아 졌네요. 지상고가 높아서 울퉁불퉁한 길 보도블럭도 긁힘없이 잘 가서 안심합니다. 자영업자라서 골목길도 많이 가고 비포장길도 많이 가서 모닝 몰 때는 많이 긁히기도 했는데 이젠 너무 안심이네요. 차값의 10%도 200만원 가까이 부가세 감면 받고 기름값도 부가세 감ㅁ면 보험료도 부가세 감면 세금도 싸고 통행 주차 반값 좁은 골목길을 돌아단니고 고속도로를 수시로 타는 자영업자인 저에겐 고속 안정성도 좋은 이차가 넘 좋네요"
